"HitCorrect","age","botresponse","category","comments","descriptions","difficulties","endTime","image","languages","past_experience","reaction_times","startDate","startTime","timeSpent","topic","trial_number","usefulness","anon_worker_id"
1,43,"Mia","Christian cross",NA,"a red brick church is in the midground of the image.  a cross is located on top of its steeple  in the foreground are a number of very worn, old gravestones.","the image for cooperation didn't seem particularly useful (a conference room meeting can be the opposite of cooperation).  the image for hairstyles/cuts also relies on someone knowing that soccer players can often have distinct or unusual haircuts.",1625251332335,"Dreifaltigkeitskirche_süd.jpg","english",0,"42168","Fri Jul 02 2021 14:30:52 GMT-0400 (Eastern Daylight Time)",1625250652997,11.3223,"church",5,"sure, i felt like they'd be useful in some ways to people with some vision issues.  ive never written alt images before, so honestly i have no idea what is supposed to included or if there are things you shouldn't reference.","637353973686799"
1,27,"Emma","American cuisine","None.","A typical American dinner, as presented for a special occasion or holiday.","No, I did not.",1625251917062,"Thanksgiving_Dinner_Table,_Broward_County_Florida,_1971_02.jpg","English",0,"38313","Fri Jul 02 2021 11:44:19 GMT-0700 (Pacific Daylight Time)",1625251459054,7.63346666666667,"laid_table",0,"Yes.","285816600588144"
1,27,"Emma","Cooperation","None.","A team of professional employees participating in a group meeting to achieve a predetermined goal.","No, I did not.",1625251917062,"La_Trobe_Uni_Wikimeetup_March_2020.jpg","English",0,"24713","Fri Jul 02 2021 11:44:19 GMT-0700 (Pacific Daylight Time)",1625251459054,7.63346666666667,"meeting_in_progress",1,"Yes.","285816600588144"
1,27,"Emma","Body of water","None.","This is a river flowing in the valley of a mountain. It is surrounded by shallow hills and trees.","No, I did not.",1625251917062,"river.jpeg","English",0,"36442","Fri Jul 02 2021 11:44:19 GMT-0700 (Pacific Daylight Time)",1625251459054,7.63346666666667,"mountains",2,"Yes.","285816600588144"
1,27,"Emma","Competition","None.","A tense moment in a soccer competition where one player has lost control of the ball and has fallen.","No, I did not.",1625251917062,"1599px-Georgios_Ntaviotis_&_Daniel_Souček,_U21_CZE-GRE_2019-10-10.jpg","English",0,"34129","Fri Jul 02 2021 11:44:19 GMT-0700 (Pacific Daylight Time)",1625251459054,7.63346666666667,"soccer_in_progress",3,"Yes.","285816600588144"
1,27,"Emma","Building material","None.","An old, European cathedral, whose materials have withstood the test of time.","No, I did not.",1625251917062,"1599px-Paris_Notre-Dame_East_View_02.jpeg","English",0,"53374","Fri Jul 02 2021 11:44:19 GMT-0700 (Pacific Daylight Time)",1625251459054,7.63346666666667,"church",4,"Yes.","285816600588144"
1,27,"Emma","Interior design","None.","A newly designed living room, which includes matching bamboo furniture with one couch, three chairs, one coffee table, and one side table.","No, I did not.",1625251917062,"Living_room_at_35_Yowani_Rd_Rosedale_NSW_all_burnt_in_2019-12-19_bushfire.jpg","English",0,"53030","Fri Jul 02 2021 11:44:19 GMT-0700 (Pacific Daylight Time)",1625251459054,7.63346666666667,"living_room",5,"Yes.","285816600588144"
1,37,"Mia","Tableware",NA,"The image shows a table set for a meal, with a turkey and a certerpiece of flowers.  The table is set with glasses, cutlery, plates, and napkins.","I thought the last one - ""Advertising"" was a bit out of place.  It seemed like it should be a picture of a billboard or newspaper ad or something.",1625252893411,"Thanksgiving_Dinner_Table,_Broward_County_Florida,_1971_02.jpg","English",0,"40568","Fri Jul 02 2021 12:02:40 GMT-0700 (Pacific Daylight Time)",1625252560961,5.54083333333333,"laid_table",0,"Yes I do.","030095668970457"
1,37,"Mia","Consumer electronics",NA,"The picture shows a group of people sitting around a table.  Most of the people have open laptop computers.","I thought the last one - ""Advertising"" was a bit out of place.  It seemed like it should be a picture of a billboard or newspaper ad or something.",1625252893411,"La_Trobe_Uni_Wikimeetup_March_2020.jpg","English",0,"29995","Fri Jul 02 2021 12:02:40 GMT-0700 (Pacific Daylight Time)",1625252560961,5.54083333333333,"meeting_in_progress",1,"Yes I do.","030095668970457"
1,37,"Mia","Body of water",NA,"The image shows a winding river in a forested area.","I thought the last one - ""Advertising"" was a bit out of place.  It seemed like it should be a picture of a billboard or newspaper ad or something.",1625252893411,"river.jpeg","English",0,"19373","Fri Jul 02 2021 12:02:40 GMT-0700 (Pacific Daylight Time)",1625252560961,5.54083333333333,"mountains",2,"Yes I do.","030095668970457"
1,37,"Mia","Interior design",NA,"The image shows a dining room, with chairs set around a round table, and a china cabinet in the corner, and a chandelier overhead.  A second room with a red bookshelf and chair is visible.","I thought the last one - ""Advertising"" was a bit out of place.  It seemed like it should be a picture of a billboard or newspaper ad or something.",1625252893411,"Wohnzimmer_Fallada_1.JPG","English",0,"40266","Fri Jul 02 2021 12:02:40 GMT-0700 (Pacific Daylight Time)",1625252560961,5.54083333333333,"living_room",3,"Yes I do.","030095668970457"
1,37,"Mia","Christian cross",NA,"The image shows a house of worship, with gold crosses mounted on two of the towers.","I thought the last one - ""Advertising"" was a bit out of place.  It seemed like it should be a picture of a billboard or newspaper ad or something.",1625252893411,"1443px-Iglesia_Nova_Gracanica,_Trebinje,_Bosnia_y_Herzegovina,_2014-04-14,_DD_04.jpg","English",0,"18248","Fri Jul 02 2021 12:02:40 GMT-0700 (Pacific Daylight Time)",1625252560961,5.54083333333333,"church",4,"Yes I do.","030095668970457"
1,37,"Mia","Advertising",NA,"The image shows several soccer players while a game is in progress.  Several advertising logos are visible on one of the player's jerseys.","I thought the last one - ""Advertising"" was a bit out of place.  It seemed like it should be a picture of a billboard or newspaper ad or something.",1625252893411,"1599px-20180920_Fussball,_UEFA_Europa_League,_RB_Leipzig_-_FC_Salzburg_by_Stepro_StP_8051.jpg","English",0,"28823","Fri Jul 02 2021 12:02:40 GMT-0700 (Pacific Daylight Time)",1625252560961,5.54083333333333,"soccer_in_progress",5,"Yes I do.","030095668970457"
1,34,"Harper","Cooperation",NA,"There's a group of 12 people sitting around a long table. Everyone has a laptop in front of them and there's a projection screen on the back wall. This group of people consist of mainly all males except 2 females.","No.",1625253088034,"Atelier_à_l'IFB_-_11_&_12_Mars_2020_(3).jpg","English and Spanish.",0,"161188","Fri Jul 02 2021 13:27:10 GMT-0500 (Central Daylight Time)",1625250430084,44.2991666666667,"meeting_in_progress",0,"Yes.","531938104534147"
1,34,"Harper","American cuisine",NA,"There are 6 people in a restaurant kitchen prepping more than 25 dishes of the same food. Each plate has a thin and medium length piece of meat and some green leafs on top. The people prepping the food are all males except one female. They are all dress very similar with either a white or black apron.","No.",1625253088034,"Earth_to_Table_DInner_with_Gunnar_Karl_Gíslason_(15640694895).jpg","English and Spanish.",0,"310382","Fri Jul 02 2021 13:27:10 GMT-0500 (Central Daylight Time)",1625250430084,44.2991666666667,"laid_table",1,"Yes.","531938104534147"
1,34,"Harper","Competition",NA,"Two soccer players of opposing teams. One player is on the ground with both knees touching the grass and the other is standing up. The soccer ball is close by but it is in mid air. One player has an all white uniform with blue lettering and the other is a mix between blue and burgundy with white lettering.","No.",1625253088034,"1599px-Georgios_Ntaviotis_&_Daniel_Souček,_U21_CZE-GRE_2019-10-10.jpg","English and Spanish.",0,"169166","Fri Jul 02 2021 13:27:10 GMT-0500 (Central Daylight Time)",1625250430084,44.2991666666667,"soccer_in_progress",2,"Yes.","531938104534147"
1,34,"Harper","Body of water",NA,"There's a river between two bodies of land. On one side there is mountains and on the other lots of trees and hills. The landscape is very green and the river has a muddy look to it.","No.",1625253088034,"river.jpeg","English and Spanish.",0,"201559","Fri Jul 02 2021 13:27:10 GMT-0500 (Central Daylight Time)",1625250430084,44.2991666666667,"mountains",3,"Yes.","531938104534147"
1,34,"Harper","Building material",NA,"There is a church that is seen alone and it is surrounded by mountains in the background. The materials of the church vary, oranges bricks can be seen along the side of the church going in a straight line and bricks are also used in all of the contour lines in windows and arcs. Some small portions of the church are cement but for the most part it looks like the church is made out of stone which is light brown.","No.",1625253088034,"1443px-Iglesia_Nova_Gracanica,_Trebinje,_Bosnia_y_Herzegovina,_2014-04-14,_DD_04.jpg","English and Spanish.",0,"284040","Fri Jul 02 2021 13:27:10 GMT-0500 (Central Daylight Time)",1625250430084,44.2991666666667,"church",4,"Yes.","531938104534147"
1,34,"Harper","Furniture",NA,"There are wooden chairs around a round table that is also made out of wood. To the side of the table there is a wooden cabinet with glass doors used to keep tea cups.","No.",1625253088034,"Wohnzimmer_Fallada_1.JPG","English and Spanish.",0,"139316","Fri Jul 02 2021 13:27:10 GMT-0500 (Central Daylight Time)",1625250430084,44.2991666666667,"living_room",5,"Yes.","531938104534147"
1,26,"Harper","Window",NA,"A dining room with a large window behind the seats of the table on the left wall. A doorway is on the back wall, heading into another lit room by the light coming from the window on the backwall.","Yes, the soccer image without a doubt. Also, the image with the men working at the office table.",1625246140389,"Wohnzimmer_Fallada_1.JPG","english",1,"42468","Fri Jul 02 2021 13:09:37 GMT-0400 (Eastern Daylight Time)",1625245777520,6.04781666666667,"living_room",0,"I felt very confident.","768061387527396"
1,26,"Harper","Montane Ecosystems",NA,"A zoomed out image of the view of a mountain range with a body of water in front. The photo taker stands from another mountain on the other side with many homes at the bottom of the mountains.","Yes, the soccer image without a doubt. Also, the image with the men working at the office table.",1625246140389,"Lago_de_Como,_Italia,_2016-06-25,_DD_02-06_PAN.jpeg","english",1,"38860","Fri Jul 02 2021 13:09:37 GMT-0400 (Eastern Daylight Time)",1625245777520,6.04781666666667,"mountains",1,"I felt very confident.","768061387527396"
1,26,"Harper","Tableware",NA,"There is a table set for dinner. The meal consists of some chicken, fruit, potatoes, salad, etc. There is also a picnic patterned placemet over the wood table.","Yes, the soccer image without a doubt. Also, the image with the men working at the office table.",1625246140389,"1600px-2019-11-28_14_40_55_A_dinner_table_laid_out_for_Thanksgiving_Dinner_in_the_Parkway_Village_section_of_Ewing_Township,_Mercer_County,_New_Jersey.jpg","english",1,"39257","Fri Jul 02 2021 13:09:37 GMT-0400 (Eastern Daylight Time)",1625245777520,6.04781666666667,"laid_table",2,"I felt very confident.","768061387527396"
1,26,"Harper","Roof",NA,"There is an image of an old church, with a cemetary right outside the building. The cemetary has many gray stombstones, and the exterior of the church itself is worn.","Yes, the soccer image without a doubt. Also, the image with the men working at the office table.",1625246140389,"Dreifaltigkeitskirche_süd.jpg","english",1,"28762","Fri Jul 02 2021 13:09:37 GMT-0400 (Eastern Daylight Time)",1625245777520,6.04781666666667,"church",3,"I felt very confident.","768061387527396"
1,26,"Harper","Furniture",NA,"An office room with one table, and around 11 or 12 people sitting at the table with laptops and electronics. The people are all men, and are all african.","Yes, the soccer image without a doubt. Also, the image with the men working at the office table.",1625246140389,"Atelier_à_l'IFB_-_11_&_12_Mars_2020_(3).jpg","english",1,"47992","Fri Jul 02 2021 13:09:37 GMT-0400 (Eastern Daylight Time)",1625245777520,6.04781666666667,"meeting_in_progress",4,"I felt very confident.","768061387527396"
1,26,"Harper","Hairstyle",NA,"This image takes place during a professional soccer game. The one man is on both knees after either being fouled, or hitting the ball with his head. There is a crowd in the stands watching.","Yes, the soccer image without a doubt. Also, the image with the men working at the office table.",1625246140389,"1599px-Georgios_Ntaviotis_&_Daniel_Souček,_U21_CZE-GRE_2019-10-10.jpg","english",1,"43167","Fri Jul 02 2021 13:09:37 GMT-0400 (Eastern Daylight Time)",1625245777520,6.04781666666667,"soccer_in_progress",5,"I felt very confident.","768061387527396"
NA,35,"Isabella","American cuisine","This was a fun and enjoyable HIT.","A group of chefs is preparing a meal","No",1625252421996,"Earth_to_Table_DInner_with_Gunnar_Karl_Gíslason_(15640694895).jpg","English",0,"15431","Fri Jul 02 2021 13:55:09 GMT-0500 (Central Daylight Time)",1625252109219,5.21295,"laid_table",0,"Yes","316387867167865"
NA,35,"Isabella","Interior design","This was a fun and enjoyable HIT.","A living room with a small TV, three chairs, a sofa, a coffee table, and a bookcase full of knick-knacks","No",1625252421996,"Living_room_at_35_Yowani_Rd_Rosedale_NSW_all_burnt_in_2019-12-19_bushfire.jpg","English",0,"44994","Fri Jul 02 2021 13:55:09 GMT-0500 (Central Daylight Time)",1625252109219,5.21295,"living_room",1,"Yes","316387867167865"
NA,35,"Isabella","Consumer electronics","This was a fun and enjoyable HIT.","A group of Black people with laptops set around a table listening to a presentation","No",1625252421996,"Atelier_à_l'IFB_-_11_&_12_Mars_2020_(3).jpg","English",0,"34209","Fri Jul 02 2021 13:55:09 GMT-0500 (Central Daylight Time)",1625252109219,5.21295,"meeting_in_progress",2,"Yes","316387867167865"
NA,35,"Isabella","Montane Ecosystems","This was a fun and enjoyable HIT.","A shot of a hillside town in the day with mountains and a huge lake","No",1625252421996,"Lago_de_Como,_Italia,_2016-06-25,_DD_02-06_PAN.jpeg","English",0,"37584","Fri Jul 02 2021 13:55:09 GMT-0500 (Central Daylight Time)",1625252109219,5.21295,"mountains",3,"Yes","316387867167865"
NA,35,"Isabella","Building material","This was a fun and enjoyable HIT.","A shot of Notre Dame de Paris from the back, showing its flying buttresses","No",1625252421996,"1599px-Paris_Notre-Dame_East_View_02.jpeg","English",0,"26624","Fri Jul 02 2021 13:55:09 GMT-0500 (Central Daylight Time)",1625252109219,5.21295,"church",4,"Yes","316387867167865"
NA,35,"Isabella","Advertising","This was a fun and enjoyable HIT.","One football player is kneeling while one on another team stands behind him. The ball is flying through the air and the seats are full of fans","No",1625252421996,"1599px-Georgios_Ntaviotis_&_Daniel_Souček,_U21_CZE-GRE_2019-10-10.jpg","English",0,"42376","Fri Jul 02 2021 13:55:09 GMT-0500 (Central Daylight Time)",1625252109219,5.21295,"soccer_in_progress",5,"Yes","316387867167865"
1,26,"Emma","Body of water","It has been a fascinating and profitable work, I hope I can continue to do more work like this from you!","A set of green and large mountains facing what would be a huge blue sea.","Not really, all the images were related to the article descriptions.",1625253050244,"Lago_de_Como,_Italia,_2016-06-25,_DD_02-06_PAN.jpeg","English",1,"56734","Fri Jul 02 2021 14:48:30 GMT-0400 (hora de Venezuela)",1625251710375,22.33115,"mountains",0,"Yeah, I think they’re not the best, but they do work as far as work is concerned.","450264984510535"
1,26,"Emma","American cuisine","It has been a fascinating and profitable work, I hope I can continue to do more work like this from you!","The image depicts a group of people dressed in a chef’s costume, using what would be the main meals of a restaurant as part of the restaurant’s cuisine. Food dishes are a kind of thin, rectangular roasted meat with a green touch on top.","Not really, all the images were related to the article descriptions.",1625253050244,"Earth_to_Table_DInner_with_Gunnar_Karl_Gíslason_(15640694895).jpg","English",1,"93497","Fri Jul 02 2021 14:48:30 GMT-0400 (hora de Venezuela)",1625251710375,22.33115,"laid_table",1,"Yeah, I think they’re not the best, but they do work as far as work is concerned.","450264984510535"
1,26,"Emma","Competition","It has been a fascinating and profitable work, I hope I can continue to do more work like this from you!","The image depicts two football players from different rival teams, who are vying for dominance of the ball in the middle of the football field. There is a kneeling player on the field with a pain/surprise expression while the second player stands behind him watching the ball, which rises in the air and goes in the direction of him.","Not really, all the images were related to the article descriptions.",1625253050244,"1599px-Georgios_Ntaviotis_&_Daniel_Souček,_U21_CZE-GRE_2019-10-10.jpg","English",1,"98301","Fri Jul 02 2021 14:48:30 GMT-0400 (hora de Venezuela)",1625251710375,22.33115,"soccer_in_progress",2,"Yeah, I think they’re not the best, but they do work as far as work is concerned.","450264984510535"
1,26,"Emma","Roof","It has been a fascinating and profitable work, I hope I can continue to do more work like this from you!","In the photo you can see a huge cathedral of Gothic architecture in the middle of what appears to be trees, or an elaborate garden. The colors of the cathedral range from ivory to light emerald, without becoming intense. Although it is not done directly incapié, the photo frames the roof of the cathedral.","Not really, all the images were related to the article descriptions.",1625253050244,"1599px-Paris_Notre-Dame_East_View_02.jpeg","English",1,"89393","Fri Jul 02 2021 14:48:30 GMT-0400 (hora de Venezuela)",1625251710375,22.33115,"church",3,"Yeah, I think they’re not the best, but they do work as far as work is concerned.","450264984510535"
1,26,"Emma","Furniture","It has been a fascinating and profitable work, I hope I can continue to do more work like this from you!","The photo shows a meeting between African Americans, who are inside what appears to be a closed office or a meeting room. They all have in mind the fact that they are sitting on black alcochonated chairs while they are around a large wooden table.","Not really, all the images were related to the article descriptions.",1625253050244,"Atelier_à_l'IFB_-_11_&_12_Mars_2020_(3).jpg","English",1,"80215","Fri Jul 02 2021 14:48:30 GMT-0400 (hora de Venezuela)",1625251710375,22.33115,"meeting_in_progress",4,"Yeah, I think they’re not the best, but they do work as far as work is concerned.","450264984510535"
1,26,"Emma","Window","It has been a fascinating and profitable work, I hope I can continue to do more work like this from you!","The image is of a living room where there is a round wooden dining room with four chairs around. On the left side of the dining room, on the brown wall, is a window covered by a white lace curtain that is being moved by the breeze pass to the house. Behind the dining room, deep in the living room. You can also see another window facing the garden, which is accompanied by a small shelf with a few objects inside.","Not really, all the images were related to the article descriptions.",1625253050244,"Wohnzimmer_Fallada_1.JPG","English",1,"126990","Fri Jul 02 2021 14:48:30 GMT-0400 (hora de Venezuela)",1625251710375,22.33115,"living_room",5,"Yeah, I think they’re not the best, but they do work as far as work is concerned.","450264984510535"
1,34,"Isabella","Roof","Good study","This image is not loaded but my network is not slow please clear this bug","Yes some images are out of place",1625253418616,"1443px-Iglesia_Nova_Gracanica,_Trebinje,_Bosnia_y_Herzegovina,_2014-04-14,_DD_04.jpg","English",1,"47151","Fri Jul 02 2021 15:01:16 GMT-0400 (Eastern Daylight Time)",1625252476383,15.7038833333333,"church",0,"I feel confident to finish this survey","090794993350437"
1,34,"Isabella","Montane Ecosystems","Good study","This image is looking good but my network is too slow","Yes some images are out of place",1625253418616,"river.jpeg","English",1,"45923","Fri Jul 02 2021 15:01:16 GMT-0400 (Eastern Daylight Time)",1625252476383,15.7038833333333,"mountains",1,"I feel confident to finish this survey","090794993350437"
1,34,"Isabella","Advertising","Good study","This image is good but my network is so slow","Yes some images are out of place",1625253418616,"1599px-Georgios_Ntaviotis_&_Daniel_Souček,_U21_CZE-GRE_2019-10-10.jpg","English",1,"31569","Fri Jul 02 2021 15:01:16 GMT-0400 (Eastern Daylight Time)",1625252476383,15.7038833333333,"soccer_in_progress",2,"I feel confident to finish this survey","090794993350437"
1,34,"Isabella","American cuisine","Good study","i think this image is amazing to view but my netowrk is s slow","Yes some images are out of place",1625253418616,"1600px-2019-11-28_14_40_55_A_dinner_table_laid_out_for_Thanksgiving_Dinner_in_the_Parkway_Village_section_of_Ewing_Township,_Mercer_County,_New_Jersey.jpg","English",1,"39864","Fri Jul 02 2021 15:01:16 GMT-0400 (Eastern Daylight Time)",1625252476383,15.7038833333333,"laid_table",3,"I feel confident to finish this survey","090794993350437"
1,34,"Isabella","Interior design","Good study","I thinnk this image is good but my network is so slow to view this images","Yes some images are out of place",1625253418616,"Living_room_at_35_Yowani_Rd_Rosedale_NSW_all_burnt_in_2019-12-19_bushfire.jpg","English",1,"41695","Fri Jul 02 2021 15:01:16 GMT-0400 (Eastern Daylight Time)",1625252476383,15.7038833333333,"living_room",4,"I feel confident to finish this survey","090794993350437"
1,34,"Isabella","Consumer electronics","Good study","This slow to view my network is speed but some bugs are detected","Yes some images are out of place",1625253418616,"Atelier_à_l'IFB_-_11_&_12_Mars_2020_(3).jpg","English",1,"32529","Fri Jul 02 2021 15:01:16 GMT-0400 (Eastern Daylight Time)",1625252476383,15.7038833333333,"meeting_in_progress",5,"I feel confident to finish this survey","090794993350437"
NA,52,"Sophia","Consumer electronics",NA,"A group of men and women sitting around a table in a window filled room with their laptop computers in front of them.  They are all looking at the camera and smiling as if they were posing  for the picture.","No",1625253515704,"La_Trobe_Uni_Wikimeetup_March_2020.jpg","English",0,"132159","Fri Jul 02 2021 14:59:08 GMT-0400 (EDT)",1625252348721,19.4497166666667,"meeting_in_progress",0,"Yes","741822857085471"
NA,52,"Sophia","Orogeny",NA,"A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.","No",1625253515704,"river.jpeg","English",0,"111918","Fri Jul 02 2021 14:59:08 GMT-0400 (EDT)",1625252348721,19.4497166666667,"mountains",1,"Yes","741822857085471"
NA,52,"Sophia","American cuisine",NA,"A rectangular table with a red plaid table cloth on it and wooden chairs around it.  The table is set with 5 place setting, each with a plate and red solo cup.  Each setting has a bowl of salad in front of it.  There are various food items in the middle of the table in serving dishes.  The food items look like they could be from a Thanksgiving dinner.","No",1625253515704,"1600px-2019-11-28_14_40_55_A_dinner_table_laid_out_for_Thanksgiving_Dinner_in_the_Parkway_Village_section_of_Ewing_Township,_Mercer_County,_New_Jersey.jpg","English",0,"227563","Fri Jul 02 2021 14:59:08 GMT-0400 (EDT)",1625252348721,19.4497166666667,"laid_table",2,"Yes","741822857085471"
NA,52,"Sophia","Competition",NA,"Two soccer players in the middle of a soccer field with a stands in the background.  The player in the foreground is wearing an all white uniform and is on his knees after making a play on the soccer ball which can be seen above him.  The player behind him is wearing a red shirt with blue shorts and appears to be watching the play in front of him.","No",1625253515704,"1599px-Georgios_Ntaviotis_&_Daniel_Souček,_U21_CZE-GRE_2019-10-10.jpg","English",0,"153943","Fri Jul 02 2021 14:59:08 GMT-0400 (EDT)",1625252348721,19.4497166666667,"soccer_in_progress",3,"Yes","741822857085471"
NA,52,"Sophia","Interior design",NA,"A room with two large windows to the rear of it.  In the center of a room is a coffee table.  There are three chairs and a couch arranged around the coffee table.  The chairs and the couch are all matching and appear to be made of wicker, they all have comfortable pillows and cushions on them.  There is a writing desk in the right corner of the room and the wall on the right hand side is lined with shelves that are displaying various decorative pieces.  Hanging from the ceiling is a large round white light fixture made of paper machee.","No",1625253515704,"Living_room_at_35_Yowani_Rd_Rosedale_NSW_all_burnt_in_2019-12-19_bushfire.jpg","English",0,"239951","Fri Jul 02 2021 14:59:08 GMT-0400 (EDT)",1625252348721,19.4497166666667,"living_room",4,"Yes","741822857085471"
NA,52,"Sophia","Building material",NA,"An old church made of red brick with a large tall spire in the front.  There are grave markers in the courtyard leading to the church that are visible in front of the church.","No",1625253515704,"Dreifaltigkeitskirche_süd.jpg","English",0,"108713","Fri Jul 02 2021 14:59:08 GMT-0400 (EDT)",1625252348721,19.4497166666667,"church",5,"Yes","741822857085471"
1,27,"Sophia","Orogeny","good survey","good and looking nice image","nothing",1625255145648,"Oberaargletscher_from_Oberaar,_2010_07.jpeg","English",0,"49523","Fri Jul 02 2021 15:40:51 GMT-0400 (Eastern Daylight Time)",1625254851548,4.90166666666667,"mountains",0,"good and high","943906455922976"
1,27,"Sophia","Tableware","good survey","All food items are very testy","nothing",1625255145648,"1600px-2019-11-28_14_40_55_A_dinner_table_laid_out_for_Thanksgiving_Dinner_in_the_Parkway_Village_section_of_Ewing_Township,_Mercer_County,_New_Jersey.jpg","English",0,"34351","Fri Jul 02 2021 15:40:51 GMT-0400 (Eastern Daylight Time)",1625254851548,4.90166666666667,"laid_table",1,"good and high","943906455922976"
1,27,"Sophia","Hairstyle","good survey","looking nice for that hair cut","nothing",1625255145648,"1599px-20180920_Fussball,_UEFA_Europa_League,_RB_Leipzig_-_FC_Salzburg_by_Stepro_StP_8051.jpg","English",0,"25320","Fri Jul 02 2021 15:40:51 GMT-0400 (Eastern Daylight Time)",1625254851548,4.90166666666667,"soccer_in_progress",2,"good and high","943906455922976"
1,27,"Sophia","Roof","good survey","A roof is the top covering of a building, including all materials and constructions necessary to support it on the walls of the building or on uprights, providing protection against rain, snow, sunlight, extremes of temperature, and wind. A roof is part of the building envelope.","nothing",1625255145648,"1599px-Paris_Notre-Dame_East_View_02.jpeg","English",0,"30511","Fri Jul 02 2021 15:40:51 GMT-0400 (Eastern Daylight Time)",1625254851548,4.90166666666667,"church",3,"good and high","943906455922976"
1,27,"Sophia","Interior design","good survey","Interior design is the art and science of enhancing the interior of a building to achieve a healthier and more aesthetically pleasing environment for the people using the space","nothing",1625255145648,"wiki_livingroom.jpg","English",0,"32645","Fri Jul 02 2021 15:40:51 GMT-0400 (Eastern Daylight Time)",1625254851548,4.90166666666667,"living_room",4,"good and high","943906455922976"
1,27,"Sophia","Furniture","good survey","group meeting are good one for all companies","nothing",1625255145648,"La_Trobe_Uni_Wikimeetup_March_2020.jpg","English",0,"24688","Fri Jul 02 2021 15:40:51 GMT-0400 (Eastern Daylight Time)",1625254851548,4.90166666666667,"meeting_in_progress",5,"good and high","943906455922976"
404,33,"Olivia","American cuisine",NA,"Several chefs surround a table with rows of plates of steak it.","The one about advertising didn't have any ads in it that I noticed.",1625250052922,"Earth_to_Table_DInner_with_Gunnar_Karl_Gíslason_(15640694895).jpg","English",0,"50196","Fri Jul 02 2021 14:08:56 GMT-0400 (Eastern Daylight Time)",1625249336978,11.9324,"laid_table",0,"Somewhat.","779993119204064"
404,33,"Olivia","Body of water",NA,"A large body of water sandwiched between two large mountainous land masses.","The one about advertising didn't have any ads in it that I noticed.",1625250052922,"Lago_de_Como,_Italia,_2016-06-25,_DD_02-06_PAN.jpeg","English",0,"50010","Fri Jul 02 2021 14:08:56 GMT-0400 (Eastern Daylight Time)",1625249336978,11.9324,"mountains",1,"Somewhat.","779993119204064"
404,33,"Olivia","Furniture",NA,"A small office space with 4 people, 2 sitting at a table with laptops and 2 standing by a whiteboard.","The one about advertising didn't have any ads in it that I noticed.",1625250052922,"1600px-Covariant_Founding_Team_at_Covariant_HQ_Anno_November_2017.jpg","English",0,"61125","Fri Jul 02 2021 14:08:56 GMT-0400 (Eastern Daylight Time)",1625249336978,11.9324,"meeting_in_progress",2,"Somewhat.","779993119204064"
404,33,"Olivia","Window",NA,"A rustic dining room with a opening to another room in the background. Windows in the back and side, with curtains, let in plenty of natural light.","The one about advertising didn't have any ads in it that I noticed.",1625250052922,"Wohnzimmer_Fallada_1.JPG","English",0,"61824","Fri Jul 02 2021 14:08:56 GMT-0400 (Eastern Daylight Time)",1625249336978,11.9324,"living_room",3,"Somewhat.","779993119204064"
404,33,"Olivia","Christian cross",NA,"A religious building with many arches and small windows. The arches are topped with Crosses.","The one about advertising didn't have any ads in it that I noticed.",1625250052922,"1443px-Iglesia_Nova_Gracanica,_Trebinje,_Bosnia_y_Herzegovina,_2014-04-14,_DD_04.jpg","English",0,"46258","Fri Jul 02 2021 14:08:56 GMT-0400 (Eastern Daylight Time)",1625249336978,11.9324,"church",4,"Somewhat.","779993119204064"
404,33,"Olivia","Advertising",NA,"Several soccer players and a referee are on the field, one of the opposing team members has fallen and the other members are surrounding him.","The one about advertising didn't have any ads in it that I noticed.",1625250052922,"1599px-20180920_Fussball,_UEFA_Europa_League,_RB_Leipzig_-_FC_Salzburg_by_Stepro_StP_8051.jpg","English",0,"158026","Fri Jul 02 2021 14:08:56 GMT-0400 (Eastern Daylight Time)",1625249336978,11.9324,"soccer_in_progress",5,"Somewhat.","779993119204064"
NA,25,"Amelia","Body of water",NA,"A vast mountain valley with glaciers in the higher altitudes and a lake at the bottom.","Nope all the images matched up nicely.",1625250200160,"Oberaargletscher_from_Oberaar,_2010_07.jpeg","English",0,"51552","Fri Jul 02 2021 13:14:53 GMT-0500 (Central Daylight Time)",1625249693776,8.43973333333333,"mountains",0,"Yes, I think they will help out immensely.","438001775948304"
NA,25,"Amelia","Hairstyle",NA,"A football or soccer team celebrating together, all with different haircuts.","Nope all the images matched up nicely.",1625250200160,"1599px-20191002_Fußball,_Männer,_UEFA_Champions_League,_RB_Leipzig_-_Olympique_Lyonnais_by_Stepro_StP_0278.jpg","English",0,"48654","Fri Jul 02 2021 13:14:53 GMT-0500 (Central Daylight Time)",1625249693776,8.43973333333333,"soccer_in_progress",1,"Yes, I think they will help out immensely.","438001775948304"
NA,25,"Amelia","Building material",NA,"A building with various types of building material used including stone, brick, and metal.","Nope all the images matched up nicely.",1625250200160,"1443px-Iglesia_Nova_Gracanica,_Trebinje,_Bosnia_y_Herzegovina,_2014-04-14,_DD_04.jpg","English",0,"42621","Fri Jul 02 2021 13:14:53 GMT-0500 (Central Daylight Time)",1625249693776,8.43973333333333,"church",2,"Yes, I think they will help out immensely.","438001775948304"
